IdColonia,IdInegi,NomColonia,Habitantes,Mujeres,Hombres,Pob0a14,Pob15a64,Pob18mas,ViviendasHabitadas,PromOcuxVivHab,Fundacion,ColinNorte,ColinSur,ColinOriente,ColinPoniente,ArroyoEntubado,ArroyoInterperie,Cerro,Barranco,CentroCultural,ParquesyJarines,JuegosInfantiles,PlazaCivica,CalleAlumbrado%,CallePavimento%,CalleAdoquin%,CalleEmpedrado%,CalleTerraceria%,VivAguaPot%,VivDrenaje%,VivFosaSep%,VivElectricidad%,RutasTransporte,OficinaCorreo,RegistroCivil,DeleAgencia,Cementerio,ModuloPoli,PatrullasColonia,PlumaIngresos,PobRelCatolica%,CP,ZonaC,Sele
456,,"Ángeles de Nextipac, Los",1436,660,723,669,745,683,474,3,Sin datos,El Húmedo de Nextipac,Despoblado,Despoblado,Despoblado,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,0,0,0,0,100,0,0,0,0,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,45200,RS,0
457,,San Rafael (poblado),100,53,47,31,67,62,22,4.5499999999999998,Sin datos,,,,,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,100,0,0,30,70,4.539999962,95.44999695,0,95.44999695,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,45134,RN,0
458,,"Cohetero, El (poblado)",18,10,8,9,9,8,3,6,Sin datos,,,,,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,20,0,0,0,100,0,100,0,100,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,0,,0
459,,"Quemado, El (poblado)",168,82,86,43,89,98,49,3.4199999999999999,,Despoblado,Despoblado,Despoblado,Despoblado,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,100,0,0,20,80,8.329999924,100,0,97.22000122,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,45134,RN,0
460,,Villas del Valle,480,228,252,148,321,310,144,3.3399999999999999,Sin datos,Campo Real,Villas la Loma,,,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,45134,3,0
461,,Campo Real,2017,1028,989,532,1262,1228,654,3.0899999999999999,Sin datos,Despoblado,Villas del Valle,Despoblado,Despoblado,FALSO,FALSO,FALSO,FALSO,Centro barrial y Concha acustica en Av. Paraiso Poniente,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,- Inexistente -,- Inexistente -,- Inexistente -,-Inexistente-,- Inexistente -,FALSO,FALSO,FALSO,0,45143,3,0
462,,Bosque Valdepeñas,0,0,0,0,0,0,0,,2009,Despoblado,Real Valdepeñas,Punta Valdepeñas,Valdepeñas II,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,100,50,50,0,0,0,100,0,100,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,45130,3,0
463,,Hacienda del Sol,0,0,0,0,0,0,0,,2006,Valdepeñas II,Paseos del Camichín,Hacienda del Valle,Real Valdepeñas,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,"200, 636",- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,45130,3,0
464,,Valdepeñas II,0,0,0,0,0,0,0,,2006,Despoblado,Real de Valdepeñas,Bosque Valdepeñas,Despoblado,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,100,30,70,0,0,100,100,0,100,636,- Inexistente -,Inexistente,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,45130,3,0
465,,Punta Valdepeñas,0,0,0,0,0,0,0,,2006,Despoblado,Real Valdepeñas,Despoblado,Bosque Valdepeñas,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,45130,3,0
466,,Real Valdepeñas,0,0,0,0,0,0,0,,2006,"Punta Valdepeñas, Bosque Valdepeñas",San Lorenzo,Hacienda del Sol,Despoblado,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,100,90,10,0,0,100,100,0,100,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,45130,3,0
467,,Real de Tesistán,0,0,0,0,0,0,0,,2008,Despoblado,Despoblado,Despoblado,Despoblado,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,100,0,100,0,0,100,100,0,100,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,45200,,0
468,,Altus Quintas,539,275,264,183,348,343,350,4,2009,Despoblado,Despoblado,Despoblado,Despoblado,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,45200,0,0
469,,Colonos de Tesistán,0,0,0,0,0,0,0,,Sin datos,Despoblado,Despoblado,Despoblado,Despoblado,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,90,0,0,10,90,0,0,0,100,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,45200,,0
470,,Real Casablanca,814,402,412,269,534,519,410,3,Sin datos,Despoblado,Despoblado,Despoblado,Despoblado,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,45200,,0
471,,Jardines de las Fuentes,0,0,0,0,0,0,0,,2009,Despoblado,Despoblado,Carretera a Tesistán,Despoblado,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,"275 F, 13, 24-A",- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,0,45200,0
472,,Molinos,4077,2055,1996,1570,2480,2401,3174,2,,,,,,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,"161 Molinos Ejido
163 Ingresa al Coto",- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,45200,,0
473,,Extramuro,0,0,0,0,0,0,0,,,,,,,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,5,0,0,30,70,0,0,0,0,161 Molinos - Ejido,- Inexistente -,- Inexistente -,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,45200,,0
474,327-E,Parques Tepeyac,597,305,292,131,443,426,221,4,Sin datos,EXITMEX,Colli Poblado y haciendas del Tepeyac II,Colli Poblado y Haciendas del Tepeyac II,Paraisos del Colli,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,50,50,0,0,96.81999969,97.61000061,0,98.01000214,Sin datos,Inexistente,"Inexistente",Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45053,0,0
475,,Quinta del bosque,0,0,0,0,0,0,0,,,,,,,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,0,90,10,0,0,0,0,0,"Inexistente",Inexistente,Inexistentes,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,0,,0
476,,Crucero de Ameca,135,62,73,42,84,82,38,3.5499999999999998,Sin datos,,,,,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,0,0,0,80,20,0,0,0,0,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45204,Zona Rural,0
477,,Miramar Poniente,0,0,0,0,0,0,0,,,,,,,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,30.70000076,0,0,0,100,0,0,0,0,59 y 51 D,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,0,,0
478,,"Fortín II, El",0,0,0,0,0,0,0,,,,,,,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,0,0,0,5,95,0,0,0,0,51-D,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45066,7,0
479,333-L,Villas del Ixtépete,699,359,340,214,474,427,222,4.8700000000000001,14 de mayo de 2001,,,"El Briseño, Jardines del Ixtépete",,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,10,85,5,0,60,70,18,91,"258, 624 y 626",Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,0,8,0
480,,Nuevo México Sur,0,0,0,0,0,0,0,,1997,Jardines de Nuevo México,Nuevo México,Nuevo México,El Triángulo,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,0,0,100,0,0,0,0,0,"13, 24, 275 diagonal",Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45203,4,0
481,,Anexo a Jardines del Vergel,0,0,0,0,0,0,0,,1991,,Alamedas de Tesistán,Jardines del Vergel,,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,0,0,0,0,100,0,0,0,0,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,0,2A,0
482,,Lomas Campestres Las Mesitas,235,117,118,97,122,120,54,4.3799999999999999,,Despoblado,Despoblado,Despoblado,Despoblado,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,10,0,0,0,100,0,0,0,0,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45200,RS,0
483,,Mirador de San Isidro Magisterial,530,289,241,189,327,316,181,3,1996,Mirador de las Cañadas,Mirador de las Cañadas,Mirador de las Cañadas,Mirador de las Cañadas,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,0,0,0,0,634 y 636,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45133,3,0
484,,Residencial del Parque Metropolitano,0,0,0,0,0,0,0,,Septiembre 2004,Santa María del Pueblito,Arcos de Guadalupe,La Estancia,Parque Metropolitano,FALSO,FALSO,FALSO,FALSO,inexistente,FALSO,FALSO,FALSO,100,44.43999863,0,55.54999924,0,0,0,0,0,Línea Cardenal,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45130,5A,0
485,,Lomas del Pedregal,401,195,204,153,230,228,103,3,,Barranca Huentitán,Mesa Colorada Crucero,Pedregal de Zapopan y Mesa colorada Crucero,Mesa Colorada Poniente,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,0,0,0,100,0,0,0,0,"Son los que se dirigen a San Esteban, Ixcatan, así como las que pasan por la  av. Indígena de la colonia Mesa Colorada Poniente que es la 636-A",Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45204,RN,0
486,311-D,Ampliación Villas de Guadalupe,1715,826,889,771,897,824,357,4.8099999999999996,,,Agua Fria y Lomas de Tabachines,Villas de Guadalupe,Lomas de Tabachines y Emiliano Zapata,FALSO,FALSO,FALSO,FALSO,Inexistentes,FALSO,FALSO,FALSO,10,0,0,0,100,34,38,40,96,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45189,2B,0
487,,Granjas y Huertos San José,0,0,0,0,0,0,0,,,Despoblado,San José Ejidal,San José Ejidal,Despoblado,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,0,0,0,100,0,0,0,0,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,0,,0
488,,Villas de Monticello,0,0,0,0,0,0,0,,,Despoblado,Despoblado,Despoblado,Despoblado,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,0,0,0,70,30,0,0,0,100,161 Taray,inexistente,Inexistente,Inexistente,(Privado) Pantteon jardin de Los Angeles Dom. Carretera Colotlán Km. 11.5 Tel. 30-03-23-00 terminaciones 01. 02. y 03 Encargado Dir. Adrina Rivera Garcia.,FALSO,FALSO,FALSO,0,0,,0
489,,"Pedregal (de Milpillas), El",173,0,0,0,0,0,0,0,,Despoblado,Despoblado,Despoblado,Despoblado,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,50,0,0,0,100,0,0,0,0,161 Taray,Inexistente,Inexistente,Inexistente,inexistente,FALSO,FALSO,FALSO,0,0,,0
490,,"Taray, El",79,39,40,18,55,54,17,4.6500000000000004,,Despoblado,Despoblado,Despoblado,Despoblado,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,20,0,0,67,33,0,0,0,100,161 Taray,Inexistente,Inexistente,Inexistente,inexistente,FALSO,FALSO,FALSO,0,0,,0
491,,Cabañas de la Barranca,0,0,0,0,0,0,0,,,Despoblado,Despoblado,Despoblado,Despoblado,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,0,0,70,30,0,0,0,100,161 Taray,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,0,,0
492,,Kilómetro 10 (carr. a Colotlán),0,0,0,0,0,0,0,,,Despoblado,Despoblado,Despoblado,Despoblado,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,30,0,0,0,100,0,0,0,0,161 Taray,Inexistente,Inexistente,Inexistente,inexistente,FALSO,FALSO,FALSO,0,0,,0
493,,Prados de Nextipac,80,36,38,38,41,38,21,4,,Despoblado,Despoblado,Despoblado,Despoblado,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,0,0,0,0,100,0,0,0,0,170 B por carretera,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,0,,0
494,,"Soledad de afuera, La",8,4,4,3,4,5,3,2.6699999999999999,,,,,,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,0,0,0,0,100,0,0,0,0,170-B por carretera,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,0,,0
495,,Canteras del Centinela,530,269,254,219,303,286,256,4,sin datos,Rancho El Centinela,,El Acantilado,Misión de San Isidro,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,0,0,0,0,Inexistente,Inexistente,Inxistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45133,,0
496,,Parques del Centinela Residencial,0,0,0,0,0,0,0,,,Bosques del Centinela,San Isidro Residencial,Despoblado,Mirador de San Isidro,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,40,60,0,0,100,0,0,100,634,inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45132,,0
497,,San Isidro Residencial,0,0,0,0,0,0,0,,Sin datos,Parques del Centinela,Valle de San Isidro,Despoblado,Mirador de San Isidro,FALSO,FALSO,FALSO,FALSO,Sin datos,FALSO,FALSO,FALSO,100,30,0,70,0,100,100,0,100,634,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45132,,0
498,,Quintas del Valle,0,0,0,0,0,0,0,,Sin datos,Nuevo México,,Jardines del Valle,"Colegio del Aire, Misión del Valle",FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,0,632,Inexistente,Inexistente,"Inexistente",Inexistente,FALSO,FALSO,FALSO,0,45215,,0
499,,Misión del Valle,0,0,0,0,0,0,0,,Sin datos,,Colegio del Aire,Quintas del Valle,El Triángulo,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,0,0,0,0,632,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45203,,0
500,,"Mandarinos, Los",0,0,0,0,0,0,0,,2009,,,Viveros del Valle,,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,0,0,0,0,632,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45138,,0
501,,Viveros del Valle,1232,624,604,401,784,768,465,5.1299999999999999,Sin datos,Jardines del Valle,,Jardines del Valle,Quintas del Valle,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,0,95,5,0,0,0,0,0,632,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45019,,0
502,,Rinconadas del Aire,0,0,0,0,0,0,0,,Sin datos,Colegio del Aire,Flores del Valle,Colegio del Aire,El Triángulo,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,0,632,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45215,,0
503,,Flores del Valle,0,0,0,0,0,0,0,,Sin datos,Rinconadas del Aire,Villas Muro Vekio,Villas del Valle,El Triángulo,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,Inexistente,Sin datos,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45125,,0
504,,Villas Muro Vekio,0,0,0,0,0,0,0,,Sin datos,Flores del Valle,,,,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,0,100,0,0,100,100,0,100,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,0,,0
505,,Puerta la Plata,0,0,0,0,0,0,0,,,Puerta de Hierro,Guadalajara,Santa Isabel,Royal Country,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,0,0,0,0,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,0,,0
506,,Jardines de los Pinos,0,0,0,0,0,0,0,,,Francisco Sarabia,Bugambilias,Miguel de la Madrid,Los Pinos Campestre,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,0,0,100,0,0,0,0,0,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,0,,0
507,,Portales de Santa Ana,0,0,0,0,0,0,0,,Sin datos,Villa Bonita (Deportivo SNTSS),Despoblado,Villas del Ixtépete,Despoblado,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,0,0,100,0,100,100,0,100,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45236,,0
508,,Villas Perisur,0,0,0,0,0,0,0,,Sin datos,Despoblado,Villas del Ixtépete,Jardines del Ixtépete,Villa bonita,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,65,20,10,5,100,100,0,100,626,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45236,,0
509,,Villa Bonita,0,0,0,0,0,0,0,,Sin datos,Villas Perisur,Portales de Santa Ana,Villas del Ixtépete,Santa Ana Tepetitlán,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,0,0,66.69999695,33.29999924,70,70,0,100,626,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45236,,0
510,,Jardines del Álamo,0,0,0,0,0,0,0,,Sin datos,Despoblado,Despoblado,Prados de Santa Lucía,Despoblado,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,0,0,0,10,90,0,0,0,0,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,0,RS,0
511,,San Gerónimo,73,40,33,28,43,38,16,4.5599999999999996,Sin datos,Despoblado,Despoblado,Despoblado,Lomas Campestres Las Mesitas,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,0,0,0,0,100,0,0,0,0,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45200,RS,0
512,,Villas del Centinela,0,0,0,0,0,0,0,,Sin datos,Bosque El Centinela,Bosques del Centinela,Anexo a Jardines del Vergel,Bosques del Centinela,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,Inexistente,Inexistente,Inexistente,,Inexistente,FALSO,FALSO,FALSO,0,45180,,0
513,,Unidad Habitacional Los Belenes,0,0,0,0,0,0,0,,2003,Centro Cultural Universitario,Constitución,Constitución,Villas de los Belenes,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,636,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45170,,0
514,,Senderos del Centinela,0,0,0,0,0,0,0,,2008,Bosques del Centinela,Rinconada de los Sauces,,Despoblado,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,0,100,0,0,0,0,0,0,636,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45180,,0
515,,Rinconada de los Sauces,0,0,0,0,0,0,0,,,Senderos del Centinela,Valle de los Sauces,Bosque del Centinela,Despoblado,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,0,100,0,0,100,0,0,100,636,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45180,,0
516,,Valle de los Sauces (ó Rinconada San Isidro),0,0,0,0,0,0,0,,2004,Rinconada de los Sauces,La Grana,Valle de San Isidro,Bosques del Centinela,FALSO,FALSO,FALSO,FALSO,- Inexistente -,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,636,Inexistente,Inexistente,- Inexistente -,- Inexistente -,FALSO,FALSO,FALSO,0,45130,,0
517,,Haciendas la Herradura,110,53,57,21,80,85,38,2.8900000000000001,,,,,,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,0,0,100,0,0,0,0,0,Sin datos,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,0,,0
518,,Valle de Nuevo México,0,0,0,0,0,0,0,,,Valle Imperial,Vicente Guerrero,Despoblado,Vicente Guerrero,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,0,100,0,100,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45160,3,0
519,,Bosque de los Encinos,0,0,0,0,0,0,0,,2009,Bosques de San Gonzalo,Despoblado,Bosque del Nixticuil,Lomas de San Gonzalo,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45200,3,0
520,,Bosques de San Gonzalo,0,0,0,0,0,0,0,,,Bosque del Nixticuil,Bosque de los Encinos,Bosque del Nixticuil,Lomas de San Gonzalo,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45134,3,0
521,,Porta Real,0,0,0,0,0,0,0,,2009,Solares,Solares,Valle Real,Despoblado,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,0,0,0,0,629 (por aviación),Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45019,,0
522,,Solares,0,0,0,0,0,0,0,,2008,Porta Real,Despoblado,"Santa Catalina Hábitat Residencial, Valle Real",Despoblado,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,90,10,0,0,0,0,0,0,629 por aviación,Inexistente,Inexistente,Inexistente,Inexsitente,FALSO,FALSO,FALSO,0,45019,,0
523,,Altamira (Coto Privado),0,0,0,0,0,0,0,,,ITESM,Porta Real,Valle Real,Solares,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,629,Inexistente,Inexistente,Inexistente,Inexsitente,FALSO,FALSO,FALSO,0,45019,,0
524,,Santa Catalina Hábitat Residencial,0,0,0,0,0,0,0,,,Valle Real,Valle Real,Valle Real,Solares,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45019,,0
525,,Puerta del Llano,1224,649,575,363,834,791,348,3.52,,Despoblado,Despoblado,Despoblado,Despoblado,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,100,0,0,0,100,100,0,100,160 taray,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45140,,0
526,,Arauca,0,0,0,0,0,0,0,,,Zona Militar,Despoblado,Olivos Residencial,Haciendas San Acasio,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,100,0,100,0,0,100,100,0,100,Inexistente,Inexistente,Inexistente,Inexsitente,Inexistente,FALSO,FALSO,FALSO,0,0,,0
527,,Zapote (Nuevo México),0,0,0,0,0,0,0,,Sin datos,,Hogares de Nuevo México,Hogares de Nuevo México,,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,40,0,0,0,100,100,0,0,20,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45160,3,0
528,,"Tizate, El",515,246,269,182,202,0,107,4.8129999999999997,1999,Lomas de la Primavera,,,,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,0,0,0,0,100,0,30,0,30,Inexistente,"Inexistente",Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,45066,7,0
529,,"Patios, Los",39,20,19,9,26,29,15,2.6000000000000001,1985,Ejido Ixcatán,"Ejido Copala
Mezón de Copala",,copala Ejido,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,70,0,0,10,90,0,0,0,0,Inexistente,Inexistente,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,0,RN,0
530,,Bolsa del Rayo,20,9,111,5,15,13,4,5,2005,,,,,FALSO,FALSO,FALSO,FALSO,Inexistente,FALSO,FALSO,FALSO,0,0,0,0,100,0,0,100,0,Inexistente,Inexistencia,Inexistente,Inexistente,Inexistente,FALSO,FALSO,FALSO,0,0,RN,0
